Count	Name	Area	Author	Closed	Color	Comments	Drawing Revision Number	EdgeStyleId	FaceStyleId	File Accessed	File Created	File Last Saved By	File Location	File Modified	File Name	File Size	Global Width	Hyperlink	Hyperlink Base	Keywords	Layer	Length	Linetype	Linetype Scale	Lineweight	Material	Plot Style	Subject	Thickness	Title	Total Editing Time	VisualStyleId	Height	Obliquing	Position X	Position Y	Position Z	Rotation	Style	Value	Width Factor	Angle	Associative	BackgroundColor	Double	Origin X	Origin Y	Pattern Name	Scale	Spacing	Type	Center X	Center Y	Center Z	Circumference	Diameter	Radius	Angle1	Delta X	Delta Y	Delta Z	End X	End Y	End Z	Start X	Start Y	Start Z	Dim Style	DynamicDimension	TextDefinedSize	Constant	Invisible	Lock Position	Preset	Prompt	Tag	Verify
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	0.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										0.00000	0.00000	0.00000	0.00000	2791505.03459	-518257.48693	0.00000	2791505.03459	-518257.48693	0.00000										
1	Hatch	429203.67321			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer		ByLayer				3873447	(0)										0.00000	False		False	2792505.03459	-518257.48693	SOLID	2.00000	2.00000	PreDefined																										
1	Circle	3141592.65359			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																				2784853.14803	-470770.23850	0.00000	6283.18531	2000.00000	1000.00000																				
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	500.00000	0.00000	2792310.79857	-518058.51012	0.00000	0.00000	ICIC	1	1.00000																														False	False	True	True	Detail name	1	False
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	400.00000	0.00000	2791449.43401	-518817.48693	0.00000	0.00000	ICIC	xx	1.00000																														False	False	True	True	Drawing number	B-H2-14	False
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	2200.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										90.00000	0.00000	0.00000	0.00000	2784804.12253	-509693.97850	0.00000	2784804.12253	-509693.97850	0.00000										
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	0.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										0.00000	0.00000	0.00000	0.00000	2784804.12253	-509693.97850	0.00000	2784804.12253	-509693.97850	0.00000										
1	Hatch	429203.67321			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer		ByLayer				3873447	(0)										90.00000	False		False	2784804.12253	-509693.97850	SOLID	2.00000	2.00000	PreDefined																										
1	Circle	3141592.65359			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																				2792505.03459	-518257.48693	0.00000	6283.18531	2000.00000	1000.00000																				
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	500.00000	0.00000	2784804.12253	-509693.97850	0.00000	90.00000	ICIC	1	1.00000																														False	False	True	True	Detail name	1	False
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	400.00000	0.00000	2784804.12253	-509693.97850	0.00000	90.00000	ICIC	xx	1.00000																														False	False	True	True	Drawing number	B-H2-14	False
1	Hatch	429203.67321			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer		ByLayer				3873447	(0)										90.00000	False		False	2784853.14803	-470770.23850	SOLID	2.00000	2.00000	PreDefined																										
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	400.00000	0.00000	2791528.28102	-479550.95195	0.00000	0.00000	ICIC	xx	1.00000																														False	False	True	True	Drawing number	B-H2-14	False
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	2200.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										180.00000	-1099.99987	0.52789	0.00000	2791483.88160	-478990.95195	0.00000	2793683.88160	-478990.95195	0.00000										
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	0.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										0.00000	0.00000	0.00000	0.00000	2791583.88160	-478990.95195	0.00000	2791583.88160	-478990.95195	0.00000										
1	Hatch	429203.67321			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer		ByLayer				3873447	(0)										90.00000	False		False	2719834.46403	-464917.69005	SOLID	2.00000	2.00000	PreDefined																										
1	Circle	3141592.65359			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																				2719834.46403	-464917.69005	0.00000	6283.18531	2000.00000	1000.00000																				
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	500.00000	0.00000	2792389.64558	-478791.97514	0.00000	0.00000	ICIC	1	1.00000																														False	False	True	True	Detail name	1	False
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	400.00000	0.00000	2784853.14803	-470770.23850	0.00000	90.00000	ICIC	xx	1.00000																														False	False	True	True	Drawing number	B-H2-14	False
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	2200.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										90.00000	0.00000	0.00000	0.00000	2784853.14803	-470770.23850	0.00000	2784853.14803	-470770.23850	0.00000										
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	0.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										0.00000	0.00000	0.00000	0.00000	2784853.14803	-470770.23850	0.00000	2784853.14803	-470770.23850	0.00000										
1	Hatch	429203.67321			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer		ByLayer				3873447	(0)										0.00000	False		False	2792583.88160	-478990.95195	SOLID	2.00000	2.00000	PreDefined																										
1	Circle	3141592.65359			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																				2792583.88160	-478990.95195	0.00000	6283.18531	2000.00000	1000.00000																				
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	500.00000	0.00000	2784853.14803	-470770.23850	0.00000	90.00000	ICIC	1	1.00000																														False	False	True	True	Detail name	1	False
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	400.00000	0.00000	2765829.98292	-444648.00676	0.00000	90.00000	ICIC	xx	1.00000																														False	False	True	True	Drawing number	B-H2-14	False
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	2200.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										90.00000	0.00000	0.00000	0.00000	2765829.98292	-444648.00676	0.00000	2765829.98292	-444648.00676	0.00000										
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	0.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										0.00000	0.00000	0.00000	0.00000	2765829.98292	-444648.00676	0.00000	2765829.98292	-444648.00676	0.00000										
1	Hatch	429203.67321			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer		ByLayer				3873447	(0)										90.00000	False		False	2785446.43634	-588694.24984	SOLID	2.00000	2.00000	PreDefined																										
1	Circle	3141592.65359			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																				2785446.43634	-588694.24984	0.00000	6283.18531	2000.00000	1000.00000																				
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	500.00000	0.00000	2765829.98292	-444648.00676	0.00000	90.00000	ICIC	1	1.00000																														False	False	True	True	Detail name	1	False
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	500.00000	0.00000	2768796.45434	-447832.13831	0.00000	0.00000	ICIC	1	1.00000																														False	False	True	True	Detail name	1	False
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	400.00000	0.00000	2767935.08978	-448591.11511	0.00000	0.00000	ICIC	xx	1.00000																														False	False	True	True	Drawing number	B-H2-14	False
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	2200.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										180.00000	-1099.99987	0.52789	0.00000	2767890.69036	-448031.11511	0.00000	2770090.69036	-448031.11511	0.00000										
1	Hatch	429203.67321			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer		ByLayer				3873447	(0)										90.00000	False		False	2765829.98292	-444648.00676	SOLID	2.00000	2.00000	PreDefined																										
1	Circle	3141592.65359			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																				2765829.98292	-444648.00676	0.00000	6283.18531	2000.00000	1000.00000																				
1	Polyline	215943.46120		False	ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512	0.00000				18-khaclinh-section Symbol	7790.61183	DASHED	5.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																																													
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	0.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										0.00000	0.00000	0.00000	0.00000	2785446.43634	-588694.24984	0.00000	2785446.43634	-588694.24984	0.00000										
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	400.00000	0.00000	2792321.96355	-594470.47136	0.00000	0.00000	ICIC	xx	1.00000																														False	False	True	True	Drawing number	B-H2-14	False
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	2200.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										180.00000	-1099.99987	0.52789	0.00000	2792277.56413	-593910.47136	0.00000	2794477.56413	-593910.47136	0.00000										
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	0.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										0.00000	0.00000	0.00000	0.00000	2792377.56413	-593910.47136	0.00000	2792377.56413	-593910.47136	0.00000										
1	Circle	3141592.65359			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																				2784804.12253	-509693.97850	0.00000	6283.18531	2000.00000	1000.00000																				
1	Polyline	215943.46120		False	ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512	0.00000				18-khaclinh-section Symbol	17606.14353	DASHED	5.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																																													
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	500.00000	0.00000	2793183.32811	-593711.49455	0.00000	0.00000	ICIC	1	1.00000																														False	False	True	True	Detail name	1	False
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	500.00000	0.00000	2785446.43634	-588694.24984	0.00000	90.00000	ICIC	1	1.00000																														False	False	True	True	Detail name	1	False
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	400.00000	0.00000	2785446.43634	-588694.24984	0.00000	90.00000	ICIC	xx	1.00000																														False	False	True	True	Drawing number	B-H2-14	False
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	2200.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										90.00000	0.00000	0.00000	0.00000	2785446.43634	-588694.24984	0.00000	2785446.43634	-588694.24984	0.00000										
1	Hatch	429203.67321			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer		ByLayer				3873447	(0)										0.00000	False		False	2793377.56413	-593910.47136	SOLID	2.00000	2.00000	PreDefined																										
1	Circle	3141592.65359			ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0		ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																				2793377.56413	-593910.47136	0.00000	6283.18531	2000.00000	1000.00000																				
1	Polyline	215943.46120		False	ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512	0.00000				18-khaclinh-section Symbol	12757.83210	DASHED	5.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																																													
1	Line				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	0.00000	ByLayer	1.00000	ByLayer	ByLayer	ByLayer		0.00000		3873447	(0)																										0.00000	0.00000	0.00000	0.00000	2719834.46403	-464917.69005	0.00000	2719834.46403	-464917.69005	0.00000										
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					Start text ghi chu		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2814289.52912	-603950.09619	0.00000	0.00000	CHU GHI CHU	THÔNG 2 TẦNG HẦM	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					Start text ghi chu		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2814289.52912	-604863.58519	0.00000	0.00000	CHU GHI CHU	 NỔI TRÊN TẦNG HẦM 1	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					Start text ghi chu		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2814289.52912	-602940.39669	0.00000	0.00000	CHU GHI CHU	 CHỮA CHÁY CAO 5m	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					Start text ghi chu		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2813686.05018	-516842.49990	0.00000	0.00000	CHU GHI CHU	NỔI TRÊN TẦNG HẦM 1	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					Start text ghi chu		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2813686.05018	-517788.00840	0.00000	0.00000	CHU GHI CHU	PHÒNG MÁY TRÊN NÓC BỂ	1.00000																																				
1	Text				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					Start text ghi chu		ByLayer	1.00000	ByLayer		ByLayer		0.00000		3873447	(0)	500.00000	0.00000	2814289.52912	-602026.95369	0.00000	0.00000	CHU GHI CHU	BỂ NƯỚC SINH HOẠT KẾT HỢP	1.00000																																				
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					CBC-S TEXT 3.5		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	787.50000	0.00000	2810845.82796	-592870.94975	0.00000	180.00000	CBC-DIM		0.80000																														False	False	True	False	2	1	False
1	Line				yellow			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	1800.00000	Continuous	1.00000	ByLayer	ByLayer	Color_2		0.00000		3873447	(0)																										180.00000	-10.00000	-0.00480	0.00000	2809595.79163	-593061.14066	0.00000	2811395.79163	-593061.14066	0.00000										
1	Line				yellow			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	482.30855	Continuous	1.00000	ByLayer	ByLayer	Color_2		0.00000		3873447	(0)																										180.00000	-2.67949	-0.00129	0.00000	2810913.48309	-593061.14066	0.00000	2811395.79163	-593061.14066	0.00000										
1	Attribute Definition				ByLayer			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					CBC-S TEXT 3.5		ByLayer	1.00000	ByLayer	ByLayer	ByLayer				3873447	(0)	787.50000	0.00000	2732300.71187	-592870.94975	0.00000	0.00000	CBC-DIM		0.80000																														False	False	True	False	2	1	False
1	Line				yellow			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	1800.00000	Continuous	1.00000	ByLayer	ByLayer	Color_2		0.00000		3873447	(0)																										0.00000	10.00000	-0.00480	0.00000	2733550.74819	-593061.14066	0.00000	2731750.74819	-593061.14066	0.00000										
1	Line				yellow			(0)	(0)	10/05/2021 5:46:19 PM	07/05/2021 9:35:31 PM	USER	C:\Users\USER\Downloads\CHG\old\cad	10/05/2021 5:40:08 PM	Mat bang dam san H2.dwg	1352512					0	482.30855	Continuous	1.00000	ByLayer	ByLayer	Color_2		0.00000		3873447	(0)																										0.00000	2.67949	-0.00129	0.00000	2732233.05674	-593061.14066	0.00000	2731750.74819	-593061.14066	0.00000										
